鄉鎮市區,交易標的,土地移轉總面積平方公尺,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,主建物面積,附屬建物面積,陽台面積,電梯,縣市名稱,郵遞區號,交易年,交易月,交易日,建物坪數,單坪價格,建築完成年,建築完成月,建築完成日,交易時屋齡,車位有無,latitude,longitude,郵遞區號6碼,土地位置建物門牌,distance(警察局)(km),附近1km是否有警察局,distance(捷運站)(km),附近1km是否有捷運站,distance(超商&超市)(km),附近1km是否有超商&超市,distance(寺廟)(km),附近1km是否有寺廟,distance(臺北市殯儀館)(km),附近1km是否有殯儀館,distance(醫院)(km),附近1km是否有醫院,路名
中山區,房地(土地+建物),25.0,土地1建物1車位0,四層,四層,2,住家用,鋼筋混凝土造,70.0,2,1,1,有,無,10000000,,0.0,0,,61.2,0.0,8.8,0,台北市,104,2017,11,13,21.175,472255.0177095632,1976,4,22,41,0,25.067681,121.540852,104060.0,臺北市中山區龍江路４１２巷１號四樓,0.7515836436402907,1,0.8282038032025687,1,0.2373013039568087,1,0.2648309152926842,1,0.9077928296762436,1,1.163178810196092,0,龍江路
中山區,房地(土地+建物),7.16,土地1建物1車位0,七層,十四層,1,住家用,鋼筋混凝土造,71.8,2,2,1,有,有,13880000,,0.0,0,,44.29,0.0,7.73,1,台北市,104,2017,10,23,21.7195,639057.0685328852,1988,6,13,29,0,25.046292,121.531277,104609.0,臺北市中山區新生北路一段４８號7樓,0.5086299620980688,1,0.4679206473455892,1,0.1909529782755384,1,0.1944298063358899,1,1.8737377060962448,0,0.5134840130610948,1,新生北路一段
中山區,房地(土地+建物),47.09,土地1建物1車位0,六層,十層,3,住家用,鋼筋混凝土造,155.72,2,2,2,有,有,20500000,,0.0,0,,77.88,0.0,8.1,1,台北市,104,2017,10,16,47.1053,435195.1903501304,2000,6,28,17,0,25.07911,121.559074,104050.0,臺北市中山區敬業三路１６２巷８９號六樓,1.033580621504557,0,0.7192988547596458,1,0.0627583437109357,1,1.002955137464712,0,3.1399438918331883,0,1.6454257001771353,0,敬業三路
中山區,房地(土地+建物),9.87,土地1建物1車位0,四層,九層,3,見其他登記事項,鋼筋混凝土造,56.03,1,1,1,有,無,10500000,,0.0,0,,26.82,2.87,3.54,1,台北市,104,2017,10,2,16.949075,619502.8342254666,2015,12,24,2,0,25.0609228,121.5248878,104015.0,臺北市中山區錦州街２３巷１２號四樓之２,0.3314587162381385,1,0.2111759348349753,1,0.0605005072819949,1,0.3879637277900939,1,0.8914327604108141,1,0.6748500751722909,1,錦州街
中山區,房地(土地+建物),1.72,土地1建物1車位0,三層,十二層,5,住商用,鋼筋混凝土造,21.09,0,0,0,無,有,4300000,,0.0,0,,13.95,0.0,3.1,1,台北市,104,2017,9,26,6.379725,674010.2433882338,1977,11,2,40,0,25.046457,121.532689,104093.0,臺北市中山區松江路８號三樓之１３,0.6395901993962136,1,0.4464794771641414,1,0.0689014848585525,1,0.054753607155335,1,1.844614201010377,0,0.4384122043326233,1,松江路
中山區,房地(土地+建物)+車位,7.4,土地1建物1車位1,十二層,十二層,1,住家用,見其他登記事項,100.92,1,1,1,有,有,17800000,坡道平面,45.39,2250000,,29.95,3.1,2.87,1,台北市,104,2017,10,31,30.5283,583065.549015176,2016,6,2,1,1,25.0566901,121.5266692,104013.0,臺北市中山區新生北路二段６８巷８號１２樓之６,0.2883094861382322,1,0.6258505360131094,1,0.1483774853052853,1,0.5271351189032693,1,0.981882828942927,1,0.7238457979174355,1,新生北路二段
中山區,房地(土地+建物),2.67,土地1建物1車位0,十三層,十三層,5,住家用,鋼筋混凝土造,35.14,0,0,0,無,有,6280000,,0.0,0,,25.74,0.0,0.0,1,台北市,104,2017,9,28,10.62985,590789.1456605691,1981,12,8,36,0,25.046285,121.532707,104093.0,臺北市中山區松江路２號十三樓之５,0.6322531770769647,1,0.4273460288131958,1,0.0545630148635888,1,0.0658485489772492,1,1.8635847546297952,0,0.4562223898145527,1,松江路
中山區,房地(土地+建物)+車位,9.48,土地1建物2車位1,十一層,十二層,1,住家用,鋼筋混凝土造,102.7,2,1,1,有,有,23440000,升降機械,14.05,0,親友、員工或其他特殊關係間之交易。畸零地或有合併使用之交易。,54.15,3.2,0.0,1,台北市,104,2017,10,12,31.06675,754504.41388301,2004,2,11,13,1,25.06657,121.52367,104030.0,臺北市中山區德惠街１０號十一樓之１,0.6829601555983388,1,0.5050697136224588,1,0.0877213928455715,1,0.1503013657457949,1,1.0538856722420398,0,0.9744991592460512,1,德惠街
中山區,房地(土地+建物),6.89,土地1建物1車位0,十層,十四層,1,住家用,見其他登記事項,81.85,0,0,0,無,有,23050000,,0.0,0,,44.23,0.0,5.75,1,台北市,104,2017,10,19,24.759625,930951.094776274,2016,4,11,1,0,25.048218,121.539741,104099.0,臺北市中山區長安東路二段１６６號十樓之５,0.0883262105906248,1,0.6108416411544189,1,0.0756028651160262,1,0.5467135956776803,1,1.7682194004121348,0,0.6289382344301867,1,長安東路二段
中山區,房地(土地+建物)+車位,7.13,土地1建物1車位2,十層,十四層,1,住家用,見其他登記事項,136.26,0,0,0,無,有,26600000,坡道機械,52.72,3100000,,45.26,0.0,5.75,1,台北市,104,2017,9,23,41.21865,645338.9424447429,2016,4,11,1,1,25.048218,121.539741,104099.0,臺北市中山區長安東路二段１６６號十樓之３,0.0883262105906248,1,0.6108416411544189,1,0.0756028651160262,1,0.5467135956776803,1,1.7682194004121348,0,0.6289382344301867,1,長安東路二段
中山區,房地(土地+建物),5.1,土地1建物1車位0,七層,十層,5,住家用,鋼筋混凝土造,40.86,1,1,1,有,有,6500000,,0.0,0,含增建或未登記建物。,25.13,0.0,7.12,1,台北市,104,2017,9,18,12.36015,525883.5855551915,1984,7,14,33,0,25.060244,121.524085,104014.0,臺北市中山區錦州街１６號７樓之２,0.3946363907040016,1,0.3192400839140205,1,0.0420808863301857,1,0.3596891285055739,1,0.9910266477087808,1,0.765378936834655,1,錦州街
中山區,房地(土地+建物),21.44,土地1建物1車位0,三層,七層,3,住家用,鋼筋混凝土造,131.37,3,2,2,有,無,28600000,,0.0,0,含增建或未登記建物,104.59,0.0,13.21,1,台北市,104,2017,10,11,39.739425,719688.3195969746,1986,2,18,31,0,25.064495,121.541372,104062.0,臺北市中山區五常街９５號３樓,0.7385931621746584,1,0.7978870740860029,1,0.2860195729277411,1,0.5123616001662648,1,0.8197110275494863,1,1.0459564285017178,0,五常街
中山區,房地(土地+建物)+車位,11.91,土地1建物1車位1,三層,十九層,1,住家用,鋼骨鋼筋混凝土造,185.73,4,2,2,有,有,8500000,坡道平面,33.33,0,親友間之交易。,100.28,4.65,4.28,1,台北市,104,2017,9,12,56.183325,151290.4407135035,2016,3,22,1,1,25.0560495,121.5268148,104012.0,臺北市中山區新生北路二段６２巷１２號三樓之３,0.2903516792450394,1,0.6580690736439796,1,0.1149996780081163,1,0.5631520609635191,1,1.02475872439936,0,0.7681508324895212,1,新生北路二段
中山區,房地(土地+建物),1.8,土地1建物1車位0,十一層,十二層,1,住商用,鋼筋混凝土造,19.93,2,1,1,有,有,2650000,,0.0,0,,15.28,0.0,0.0,1,台北市,104,2017,10,28,6.028824999999999,439554.9713252583,1980,7,21,37,0,25.056114,121.527201,104012.0,臺北市中山區新生北路二段６６號十一樓之２,0.3296731893645115,1,0.6933144618106745,1,0.1379153870602346,1,0.5972063668705955,1,0.9943867404579572,1,0.7387869688059164,1,新生北路二段
中山區,房地(土地+建物),3.52,土地1建物1車位0,十層,十二層,5,住家用,鋼筋混凝土造,35.620000000000005,0,0,0,無,有,5500000,,0.0,0,,24.12,0.0,0.0,1,台北市,104,2017,9,29,10.77505,510438.4666428462,1981,4,23,36,0,25.057927,121.526486,104017.0,臺北市中山區民生東路一段７２號十樓之５,0.2663527262534929,1,0.5128770962209279,1,0.1347364603253563,1,0.4913037809888935,1,0.9021167262292766,1,0.6448593789857273,1,民生東路一段
中山區,房地(土地+建物),27.75,土地1建物1車位0,四層,四層,2,住家用,鋼筋混凝土造,79.95,4,4,4,有,無,12000000,,0.0,0,含增建或未登記建物。,75.1,0.0,4.85,0,台北市,104,2017,10,30,24.184875,496177.8797698975,1971,12,31,46,0,25.067554,121.530564,104055.0,臺北市中山區吉林路４５５號４樓,0.291449799494983,1,0.4539040374209683,1,0.1706351465089653,1,0.5719881688214477,1,0.5703810627880916,1,0.6800491910495355,1,吉林路
中山區,房地(土地+建物),14.13,土地1建物1車位0,一層，地下層,五層,2,住家用,鋼筋混凝土造,56.78,2,2,1,有,無,5050000,,0.0,0,親友、員工或其他特殊關係間之交易。二親等買賣,55.45,0.0,0.0,0,台北市,104,2017,10,11,17.17595,294015.7604091768,1993,9,21,24,0,25.050425,121.541865,104104.0,臺北市中山區遼寧街６２巷１４號,0.2552648662704174,1,0.2881219708829413,1,0.1468156519993941,1,0.4635383055515976,1,1.6434479958066075,0,0.8017486271549624,1,遼寧街
中山區,房地(土地+建物),9.89,土地1建物1車位0,二層,十三層,1,住家用,鋼筋混凝土造,73.15,2,1,1,有,有,12000000,,0.0,0,,25.22,1.78,3.41,1,台北市,104,2017,10,3,22.127875,542302.4126808381,2008,6,2,9,0,22.754743,121.146967,104100.0,臺北市中山區市民大道三段１６９號2樓之2,250.41582095297304,0,0.0,1,0.0,1,100.10256266040112,0,253.1069111415678,0,250.90666849066577,0,市民大道三段
中山區,房地(土地+建物)+車位,57.19,土地1建物1車位1,十層,十層,3,住家用,鋼筋混凝土造,184.36,3,2,2,有,有,35500000,坡道平面,0.0,0,含增建或未登記建物。,91.25,3.23,9.98,1,台北市,104,2017,10,15,55.7689,636555.4995705491,2000,4,26,17,1,25.079943,121.562307,104053.0,臺北市中山區樂群二路282號10樓之1,0.7140003251088317,1,0.5513913119068236,1,0.3110426825572605,1,0.7729125762380579,1,3.4628994522245176,0,1.3148053661478358,0,樂群二路
中山區,房地(土地+建物)+車位,31.48,土地1建物1車位0,五層，夾層,五層,3,住家用,鋼筋混凝土造,128.23000000000002,3,2,2,有,有,22280000,塔式車位,8.46,0,含增建或未登記建物。,75.1,0.0,8.58,0,台北市,104,2017,10,6,38.789575000000006,574381.1320438544,2005,8,12,12,1,25.061234,121.520572,104019.0,臺北市中山區天祥路16巷9號5樓,0.5937325145923351,1,0.202005009348222,1,0.1573351069071934,1,0.2179337630753406,1,1.310101185400708,0,1.1078144119438469,0,天祥路
中山區,房地(土地+建物),6.92,土地1建物1車位0,六層,六層,5,商業用,鋼筋混凝土造,47.47,0,0,0,無,無,7800000,,0.0,0,,23.45,12.02,4.36,1,台北市,104,2017,10,23,14.359675,543187.7810605045,1997,6,28,20,0,25.05583,121.52618,104012.0,臺北市中山區新生北路二段６０巷４３號六樓,0.2261289720048631,1,0.6058311805692219,1,0.0906164062659994,1,0.5144117142281772,1,1.0852799082935336,0,0.8277615281088267,1,新生北路二段
中山區,房地(土地+建物),3.54,土地1建物1車位0,七層,十四層,5,住家用,鋼筋混凝土造,34.0,1,1,1,有,有,6300000,,0.0,0,,19.85,0.32,2.59,1,台北市,104,2017,10,22,10.285,612542.5376762275,2008,3,12,9,0,25.065328,121.524851,104039.0,臺北市中山區雙城街１９巷８號七樓之１１,0.6780939759042072,1,0.3304010680211443,1,0.0771705666896559,1,0.0328316866432762,1,0.8967252844275413,1,0.7988872436784883,1,雙城街
中山區,房地(土地+建物),12.78,土地1建物1車位0,四層,五層,2,住家用,鋼筋混凝土造,46.010000000000005,1,1,1,有,無,6500000,,0.0,0,,37.34,1.22,0.0,0,台北市,104,2017,10,20,13.918025000000002,467020.284846449,1988,10,24,29,0,25.051608,121.524799,104004.0,臺北市中山區林森北路１３８巷１３號四樓之１,0.2220243423877883,1,0.4634617865928315,1,0.0881280908062974,1,0.479535383489767,1,1.5400676438385243,0,0.9327617186338486,1,林森北路
中山區,房地(土地+建物),8.57,土地2建物1車位0,十層,十三層,1,住家用,鋼筋混凝土造,88.13,2,2,1,有,有,13500000,,0.0,0,,69.0,0.0,2.75,1,台北市,104,2017,8,31,26.659325,506389.4153359097,1984,9,27,33,0,25.059762,121.525709,104013.0,臺北市中山區林森北路４１３號十樓之８,0.2296215251847949,1,0.3087150651188349,1,0.0095366389003341,1,0.4614939510585557,1,0.8589264097968897,1,0.6191561694030219,1,林森北路
中山區,房地(土地+建物),21.99,土地2建物1車位0,十四層,十九層,1,住家用,鋼骨鋼筋混凝土造,208.01,4,2,3,有,有,49000000,,0.0,0,含增建或未登記建物。,130.91,5.26,10.88,1,台北市,104,2017,9,26,62.923025,778729.2489513974,2009,9,16,8,0,25.0561018,121.5281534,104087.0,臺北市中山區新生北路二段５３之２號１４樓,0.4222158963008499,1,0.7450361881712935,1,0.0610350701383884,1,0.671147224481405,1,0.938098181942532,1,0.6872756059922972,1,新生北路二段
中山區,房地(土地+建物)+車位,7.42,土地1建物1車位2,十層,十四層,1,住家用,見其他登記事項,140.01,0,0,0,無,有,29000000,坡道機械,52.72,2600000,,47.62,0.0,5.58,1,台北市,104,2017,10,24,42.353025,684720.8670455061,2016,4,11,1,1,25.048218,121.539741,104099.0,臺北市中山區長安東路二段１６６號十樓之１,0.0883262105906248,1,0.6108416411544189,1,0.0756028651160262,1,0.5467135956776803,1,1.7682194004121348,0,0.6289382344301867,1,長安東路二段
中山區,房地(土地+建物),6.57,土地2建物1車位0,十一層,十一層,1,住家用,鋼筋混凝土造,51.620000000000005,2,1,1,有,有,9750000,,0.0,0,,35.51,0.0,3.09,1,台北市,104,2017,11,3,15.61505,624397.6164021249,1978,3,1,39,0,25.065407,121.528041,104632.0,臺北市中山區新生北路三段４３號十一樓之１２,0.6089559249583547,1,0.3105743290018207,1,0.0435342431199615,1,0.348749753005336,1,0.5976872925755368,1,0.5606915564160403,1,新生北路三段
中山區,房地(土地+建物)+車位,5.82,土地1建物1車位1,六層,十二層,1,商業用,鋼筋混凝土造,40.03,2,1,1,有,有,2330000,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。,22.75,0.86,2.4,1,台北市,104,2017,10,24,12.109075,192417.6702184105,2000,10,26,17,1,25.058604,121.525111,104019.0,臺北市中山區民生東路一段２７巷１１號六樓,0.3202376361952097,1,0.4447643369777059,1,0.1326205963042419,1,0.3610513298053742,1,0.9727295802566976,1,0.723460970273531,1,民生東路一段
中山區,房地(土地+建物),4.94,土地1建物1車位0,六層,六層,5,商業用,鋼筋混凝土造,37.16,1,1,1,有,有,6000000,,0.0,0,,27.59,0.0,9.57,1,台北市,104,2017,11,6,11.240899999999998,533765.0899838982,1978,4,27,39,0,25.061795,121.523532,104015.0,臺北市中山區中山北路二段１３７巷１號六樓之１,0.4949009785902123,1,0.2624864782709529,1,0.1716947637744045,1,0.2574597212017304,1,1.0054792513224886,0,0.8095607556487151,1,中山北路二段
中山區,房地(土地+建物)+車位,22.52,土地2建物1車位3,五層,十四層,1,住家用,見其他登記事項,348.93,3,1,2,有,有,85580000,坡道平面,28.5,6000000,,159.16,7.03,12.99,1,台北市,104,2017,9,27,105.551325,810790.3903622242,2011,6,16,6,1,25.049013,121.543716,104102.0,臺北市中山區復興北路２８號五樓之２,0.2481447186871847,1,0.3382900817296942,1,0.0758585403576938,1,0.2222009020635738,1,1.8758129452958203,0,0.8707717006442018,1,復興北路
中山區,房地(土地+建物),6.44,土地1建物1車位0,七層,十三層,5,住家用,鋼筋混凝土造,49.7,0,1,1,有,有,13100000,,0.0,0,含增建或未登記建物。,25.47,3.2,4.19,1,台北市,104,2017,10,6,15.03425,871343.7650697574,2010,3,18,7,0,25.051368,121.536321,104096.0,臺北市中山區建國北路一段150號7樓之2,0.3601516547980778,1,0.7882568400692204,1,0.0288100851192526,1,0.3709690161183787,1,1.332373731760776,0,0.2718184371918596,1,建國北路一段
中山區,房地(土地+建物),6.38,土地1建物1車位0,四層,十四層,1,住家用,鋼筋混凝土造,58.49,3,1,1,有,有,11480000,,0.0,0,含增建或未登記建物。,34.56,0.0,3.19,1,台北市,104,2017,10,14,17.693225,648835.9244852195,2003,6,18,14,0,25.065031,121.524022,104029.0,臺北市中山區農安街19號4樓之5,0.6936834047289334,1,0.3410833098084364,1,0.1006189079574607,1,0.0627048526084664,1,0.9696049863441748,1,0.8551598978998548,1,農安街
中山區,房地(土地+建物)+車位,4.57,土地1建物1車位1,四層,十四層,1,住家用,鋼筋混凝土造,62.94,1,1,1,有,有,8700000,坡道平面,0.0,0,,23.49,0.25,2.74,1,台北市,104,2017,10,29,19.03935,456948.37271230377,2003,1,22,14,1,25.0611441,121.5257413,104613.0,臺北市中山區林森北路483號4樓之5,0.2639373484855952,1,0.1564307743914682,1,0.1082334073100399,1,0.4033243603507667,1,0.801894041424274,1,0.5870809171724931,1,林森北路
中山區,房地(土地+建物),19.8,土地2建物1車位0,六層,七層,3,住家用,鋼筋混凝土造,108.33,2,2,1,有,無,21500000,,0.0,0,,82.2,0.0,12.81,1,台北市,104,2017,10,5,32.769825,656091.3889530995,1983,7,15,34,0,25.080746,121.547974,104041.0,臺北市中山區北安路５６５巷１號六樓之１,0.409715664793659,1,0.8836989933882937,1,0.1296658313524073,1,1.6828161625527795,0,2.446653606552596,0,2.7020054302639305,0,北安路
中山區,房地(土地+建物),3.88,土地1建物1車位0,二層,九層,3,商業用,鋼筋混凝土造,31.950000000000003,0,0,0,無,有,5000000,,0.0,0,,18.87,0.49,5.76,1,台北市,104,2017,11,10,9.664875,517337.2650965481,1995,8,23,22,0,25.063728,121.521924,104026.0,臺北市中山區撫順街２號二樓之５,0.7430457079696154,1,0.2955652392960168,1,0.0905288157295271,1,0.0920444788287053,1,1.1594336098460636,0,1.0024528822058292,0,撫順街
中山區,房地(土地+建物),14.51,土地1建物1車位0,六層,十二層,1,商業用,鋼筋混凝土造,149.66,3,2,1,有,有,28300000,,0.0,0,含增建或未登記建物。,116.17,0.0,9.0,1,台北市,104,2017,9,23,45.27215,625108.3723657922,1980,8,22,37,0,25.053955,121.5438697,104509.0,臺北市中山區復興北路１７４號６樓,0.4740673298570426,1,0.1433488036286402,1,0.0535122774434255,1,0.7313731379603634,1,1.4638076104591844,0,1.0843748698978648,0,復興北路
中山區,房地(土地+建物)+車位,23.75,土地1建物1車位1,五層,十四層,1,住家用,鋼筋混凝土造,139.88,3,2,2,有,有,31500000,坡道平面,34.57,2500000,含增建或未登記建物。,81.91,1.94,7.87,1,台北市,104,2017,8,21,42.3137,744439.7441017921,1994,6,14,23,1,25.078101,121.549365,104046.0,臺北市中山區明水路３９７巷７弄２３號５樓,0.5507998145294529,1,0.9654980792298214,1,0.0115015583368499,1,1.5510648880132432,0,2.3149332942960568,0,2.573137634809348,0,明水路
中山區,房地(土地+建物),13.63,土地4建物1車位0,四層,九層,3,住家用,鋼筋混凝土造,92.12,2,2,2,有,有,12200000,,0.0,0,,71.66,0.0,7.14,1,台北市,104,2017,9,18,27.8663,437804.80365172273,1976,9,7,41,0,25.065979,121.528078,104632.0,臺北市中山區新生北路三段６１號四樓之６,0.5827556452513556,1,0.3710791357860912,1,0.1069584703081878,1,0.3563029682080946,1,0.6242246167804442,1,0.6089975416859197,1,新生北路三段
中山區,房地(土地+建物),44.5,土地1建物1車位0,一層,四層,2,住家用,鋼筋混凝土造,100.52,3,2,2,有,無,26000000,,0.0,0,權利人等二人.可使用壹樓空地. 前院側邊增建,87.81,12.71,0.0,0,台北市,104,2017,10,19,30.4073,855057.8315075657,1975,5,5,42,0,25.058859,121.538159,104083.0,臺北市中山區合江街１０２巷２１號,0.5141878739840892,1,0.6948810539966441,1,0.1251022578494772,1,0.6281552990904472,1,0.6719375067998791,1,0.7275331564845217,1,合江街
中山區,房地(土地+建物),32.0,土地1建物1車位0,一層,四層,2,住家用,鋼筋混凝土造,90.16,0,0,1,有,無,23500000,,0.0,0,,79.56,10.6,0.0,0,台北市,104,2017,11,3,27.2734,861645.4127464857,1975,5,30,42,0,25.06092,121.54049,104077.0,臺北市中山區龍江路２８６巷２號,0.7680035347400828,1,0.7111578140294634,1,0.139068586301563,1,0.7031932446041831,1,0.7554738210683413,1,0.9043833821549015,1,龍江路
中山區,房地(土地+建物),7.23,土地1建物1車位0,十二層,十二層,1,住家用,見其他登記事項,55.53,1,1,1,有,有,15300000,,0.0,0,,29.95,3.1,2.87,1,台北市,104,2017,11,8,16.797825,910832.2059552352,2016,6,2,1,0,25.0566901,121.5266692,104013.0,臺北市中山區新生北路二段68巷8號十二樓之7,0.2883094861382322,1,0.6258505360131094,1,0.1483774853052853,1,0.5271351189032693,1,0.981882828942927,1,0.7238457979174355,1,新生北路二段
中山區,房地(土地+建物),20.1,土地1建物1車位0,三層,七層,3,住家用,鋼筋混凝土造,71.44,3,1,1,有,有,11500000,,0.0,0,,37.11,0.0,4.98,1,台北市,104,2017,9,13,21.6106,532146.2615568285,2003,8,8,14,0,25.049771,121.527092,104007.0,臺北市中山區林森北路１０７巷６８號三樓,0.525497594541401,1,0.6806056908543741,1,0.1541360845818072,1,0.496975638572986,1,1.6072871248529723,0,0.6912662862994644,1,林森北路
中山區,房地(土地+建物),6.6,土地1建物1車位0,四層,十一層,1,住家用,鋼筋混凝土造,68.53999999999999,2,1,1,有,有,9500000,,0.0,0,,46.96,0.0,6.2,1,台北市,104,2017,9,6,20.73335,458198.988586022,1976,9,9,41,0,25.0597912,121.5250618,104014.0,臺北市中山區林森北路４１６巷１號四樓,0.294632739861396,1,0.318537794549259,1,0.0650320290677485,1,0.4057815412950534,1,0.9170142460364848,1,0.6806944061988062,1,林森北路
中山區,房地(土地+建物),3.11,土地4建物1車位0,四層,十層,5,住家用,鋼筋混凝土造,31.56,1,1,1,有,有,5000000,,0.0,0,,20.52,0.0,3.08,1,台北市,104,2017,11,13,9.5469,523730.2160910871,1979,12,24,38,0,25.065835,121.527367,104033.0,臺北市中山區新生北路三段６４號４樓之７,0.6552432979200291,1,0.3379908770763293,1,0.1136194125310888,1,0.2830360701182536,1,0.6795812125616489,1,0.6407929468955956,1,新生北路三段
中山區,房地(土地+建物),25.21,土地1建物1車位0,四層,七層,3,住家用,鋼筋混凝土造,138.54999999999998,4,2,2,有,有,23000000,,0.0,0,,104.87,0.0,13.59,1,台北市,104,2017,10,27,41.91137499999999,548777.032488197,1984,5,24,33,0,25.060311,121.540064,104077.0,臺北市中山區錦州街３５３號四樓,0.7472503984872093,1,0.6752610839717902,1,0.1636842295313301,1,0.6965969027986656,1,0.7403550765482633,1,0.8689811832772425,1,錦州街
中山區,房地(土地+建物),7.35,土地1建物1車位0,四層,十四層,1,住家用,鋼筋混凝土造,73.5,2,1,1,有,有,11500000,,0.0,0,共有人數2人；含增建或未登記建物。,51.62,0.0,0.0,1,台北市,104,2017,10,31,22.23375,517231.6860628549,1981,1,22,36,0,25.062887,121.527991,104032.0,臺北市中山區新生北路三段1號4樓之15、4樓之16,0.3297758659899614,1,0.1148134584049998,1,0.1026936296809696,1,0.4392917749959784,1,0.5456697645497365,1,0.3912492097291332,1,新生北路三段
中山區,房地(土地+建物),3.81,土地2建物1車位0,十層,十四層,5,住家用,鋼筋混凝土造,36.59,1,1,1,有,有,7060000,,0.0,0,,21.03,0.86,2.59,1,台北市,104,2017,10,22,11.068475,637847.5806287677,2008,3,12,9,0,25.0653558,121.5221241,104039.0,臺北市中山區雙城街１９巷８號十樓之１９,0.8337475954473017,1,0.4191067575407162,1,0.1092304689258073,1,0.1956584096258544,1,1.164336291908709,0,1.0432585686424758,0,雙城街
中山區,房地(土地+建物),8.41,土地1建物2車位0,十二層,十六層,1,商業用,鋼筋混凝土造,61.96,0,0,0,無,有,14000000,,0.0,0,,44.22,0.0,0.0,1,台北市,104,2017,10,25,18.7429,746949.511548373,1996,12,5,21,0,25.054245,121.543804,104509.0,臺北市中山區復興北路１７８號十二樓之３,0.4981338799695419,1,0.1110050257556589,1,0.0858156408735395,1,0.764156284649854,1,1.4369166926224153,0,1.0908654172431338,0,復興北路
中山區,房地(土地+建物)+車位,14.1,土地1建物1車位2,十層,十九層,1,住家用,鋼骨鋼筋混凝土造,245.58,4,2,2,有,有,42900000,坡道平面,66.66,5100000,,108.82,6.88,12.88,1,台北市,104,2017,10,7,74.28795,577482.6199942252,2016,3,22,1,1,25.0560495,121.5268148,104012.0,臺北市中山區新生北路二段６２巷１２號十樓,0.2903516792450394,1,0.6580690736439796,1,0.1149996780081163,1,0.5631520609635191,1,1.02475872439936,0,0.7681508324895212,1,新生北路二段
中山區,房地(土地+建物)+車位,12.85,土地1建物1車位1,十五層,十九層,1,住家用,鋼骨鋼筋混凝土造,194.94,4,2,2,有,有,39750000,坡道平面,33.33,3100000,,100.21,3.94,11.31,1,台北市,104,2017,9,21,58.96935,674078.9918830715,2016,3,22,1,1,25.0560495,121.5268148,104012.0,臺北市中山區新生北路二段６２巷１２號十五樓之２,0.2903516792450394,1,0.6580690736439796,1,0.1149996780081163,1,0.5631520609635191,1,1.02475872439936,0,0.7681508324895212,1,新生北路二段
中山區,房地(土地+建物)+車位,13.79,土地1建物1車位1,十三層,十九層,1,住家用,鋼骨鋼筋混凝土造,211.73,4,2,2,有,有,44000000,坡道平面,33.33,2500000,,108.67,6.88,12.71,1,台北市,104,2017,8,25,64.04832499999999,686981.2754666107,2016,3,22,1,1,25.0560495,121.5268148,104012.0,臺北市中山區新生北路二段６２巷１２號十三樓之１,0.2903516792450394,1,0.6580690736439796,1,0.1149996780081163,1,0.5631520609635191,1,1.02475872439936,0,0.7681508324895212,1,新生北路二段
中山區,房地(土地+建物),5.64,土地1建物1車位0,二層,十九層,1,住家用,鋼骨鋼筋混凝土造,77.28,2,2,1,有,有,17000000,,0.0,0,,48.99,2.89,2.44,1,台北市,104,2017,9,8,23.3772,727204.2845165376,2016,3,22,1,0,25.0560738,121.5266812,104012.0,臺北市中山區新生北路二段６２巷１６號二樓之６,0.2770450456896543,1,0.6444061545994606,1,0.1143948933294961,1,0.549622039370553,1,1.0315110974707231,0,0.7745204721252907,1,新生北路二段
中山區,房地(土地+建物)+車位,17.23,土地1建物1車位2,十一層,十九層,1,住家用,鋼骨鋼筋混凝土造,279.01,4,2,3,有,有,51600000,坡道平面,66.66,5200000,,143.08,6.75,6.98,1,台北市,104,2017,6,30,84.400525,611370.6046259783,2016,3,22,1,1,25.056034,121.527097,104012.0,臺北市中山區新生北路二段６２巷８號十一樓之２,0.318718970573936,1,0.6857702692062448,1,0.1249109651691237,1,0.5903619525863946,1,1.0078781570733897,0,0.752155029798587,1,新生北路二段
中山區,房地(土地+建物),4.07,土地1建物1車位0,七層,十四層,1,住家用,鋼筋混凝土造,46.34,1,1,1,有,有,11480000,,0.0,0,,25.16,1.6,2.99,1,台北市,104,2017,10,5,14.01785,818955.8313150733,2010,2,12,7,0,25.0548348,121.5247678,104010.0,臺北市中山區長春路28號七樓之1,0.1460250940440987,1,0.5170491427121663,1,0.0584589878927112,1,0.464630850218258,1,1.2630221208377734,0,1.0049995699980072,0,長春路
中山區,房地(土地+建物),5.83,土地1建物1車位0,六層,十四層,1,商業用,鋼筋混凝土造,69.45,2,1,1,有,有,16630000,,0.0,0,含增建或未登記建物。,41.28,0.0,4.61,1,台北市,104,2017,10,22,21.008625,791579.6488347049,2001,3,26,16,0,25.048229,121.539491,104499.0,臺北市中山區長安東路二段１６２之１號６樓之１,0.1125242364380939,1,0.6284182498089735,1,0.100854106539346,1,0.571828596131875,1,1.7580984986805197,0,0.6050002107608797,1,長安東路二段
